Date,Open,High,Low,Close,Volume,Quote_Volume,48-zscore
2021-10-02 19:35:00,1.25760000,1.26450000,1.25010000,1.2597,41009.00000000,51569.34480000,
2021-10-02 19:40:00,1.25970000,1.25970000,1.25270000,1.2572,8225.00000000,10324.96860000,
2021-10-02 19:45:00,1.25570000,1.26100000,1.25490000,1.2582,5276.00000000,6641.47660000,
2021-10-02 19:50:00,1.25820000,1.26140000,1.25820000,1.2614,865.00000000,1089.15060000,
2021-10-02 19:55:00,1.26100000,1.26890000,1.26090000,1.264,9446.00000000,11960.70480000,
2021-10-02 20:00:00,1.26400000,1.26400000,1.25690000,1.2569,7023.00000000,8858.73450000,
2021-10-02 20:05:00,1.25690000,1.26140000,1.25630000,1.2599,3302.00000000,4157.83270000,
2021-10-02 20:10:00,1.26030000,1.26030000,1.25400000,1.2583,3073.00000000,3862.15340000,
2021-10-02 20:15:00,1.25820000,1.25830000,1.25540000,1.2577,718.00000000,902.96140000,
2021-10-02 20:20:00,1.25770000,1.26480000,1.25770000,1.2595,13458.00000000,17000.00780000,
2021-10-02 20:25:00,1.26110000,1.26140000,1.25280000,1.261,4422.00000000,5557.80330000,
2021-10-02 20:30:00,1.25900000,1.26100000,1.25230000,1.2562,19128.00000000,24037.38180000,
2021-10-02 20:35:00,1.25830000,1.25860000,1.25550000,1.2555,2292.00000000,2880.62710000,
2021-10-02 20:40:00,1.25550000,1.26540000,1.25550000,1.2576,13444.00000000,16953.05030000,
2021-10-02 20:45:00,1.25760000,1.26210000,1.25700000,1.2621,3803.00000000,4795.87770000,
2021-10-02 20:50:00,1.25900000,1.26000000,1.25740000,1.2578,8107.00000000,10206.95390000,
2021-10-02 20:55:00,1.25870000,1.25880000,1.25700000,1.257,304.00000000,382.33120000,
2021-10-02 21:00:00,1.25930000,1.26280000,1.25740000,1.2623,1302.00000000,1641.32020000,
2021-10-02 21:05:00,1.26480000,1.26480000,1.26030000,1.2603,231.00000000,292.06140000,
2021-10-02 21:10:00,1.25990000,1.26360000,1.25990000,1.2636,5041.00000000,6360.43040000,
2021-10-02 21:15:00,1.26220000,1.26480000,1.25940000,1.2607,739.00000000,933.24750000,
2021-10-02 21:20:00,1.25940000,1.26270000,1.25840000,1.2627,1091.00000000,1374.59310000,
2021-10-02 21:25:00,1.25830000,1.25830000,1.25830000,1.2583,3002.00000000,3777.41660000,
2021-10-02 21:30:00,1.25830000,1.25920000,1.25830000,1.2583,277.00000000,348.62830000,
2021-10-02 21:35:00,1.26160000,1.26250000,1.26160000,1.262,929.00000000,1172.44330000,
2021-10-02 21:40:00,1.25880000,1.26330000,1.25810000,1.2604,6793.00000000,8571.94600000,
2021-10-02 21:45:00,1.26000000,1.26370000,1.25990000,1.2637,6504.00000000,8207.37020000,
2021-10-02 21:50:00,1.26360000,1.26480000,1.26130000,1.2648,2585.00000000,3265.77420000,
2021-10-02 21:55:00,1.26340000,1.26900000,1.26340000,1.2647,3253.00000000,4117.50200000,
2021-10-02 22:00:00,1.26660000,1.26990000,1.26660000,1.2683,1646.00000000,2086.57990000,
2021-10-02 22:05:00,1.26780000,1.26780000,1.26230000,1.2658,8035.00000000,10180.94750000,
2021-10-02 22:10:00,1.26990000,1.27020000,1.26640000,1.2685,1573.00000000,1997.43700000,
2021-10-02 22:15:00,1.26520000,1.26760000,1.26130000,1.2624,1794.00000000,2267.15090000,
2021-10-02 22:20:00,1.26580000,1.26610000,1.26140000,1.2614,3181.00000000,4019.41060000,
2021-10-02 22:25:00,1.26480000,1.26480000,1.25910000,1.2618,3179.00000000,4006.74450000,
